id,tick_number,action,is_red_security,is_blue_security,is_yellow_security,is_blue_capability,is_yellow_capability,is_red_capability,is_attack,is_peer_sanction,is_manager_sanction,player_id
3008,8,3,1,1,1,1,1,1,0,0,0,276
3009,9,3,1,1,1,1,1,1,0,0,0,276
3010,10,3,1,1,1,1,1,1,0,0,0,276
3011,11,3,1,1,1,1,1,1,0,0,0,276
3012,12,3,1,1,1,1,1,1,0,0,0,276
3013,13,3,1,1,1,1,1,1,0,0,0,276
3014,14,3,1,1,1,1,1,1,0,0,0,276
3015,15,3,1,1,0,1,1,1,3,0,0,276
3016,16,3,1,1,0,1,1,1,0,0,0,276
3017,17,7,1,1,1,1,1,1,0,0,0,276
3018,18,3,1,1,1,1,1,1,0,0,0,276
3019,19,3,1,1,1,1,1,1,0,0,0,276
3020,20,3,1,1,1,1,1,1,0,0,0,276
3021,21,3,1,1,1,1,1,1,0,0,0,276
3022,22,3,1,0,1,1,1,1,1,0,0,276
3023,23,3,1,0,1,1,1,1,0,0,0,276
3024,24,6,1,1,1,1,1,1,0,0,0,276
3025,25,3,1,1,1,1,1,1,0,0,0,276
3026,26,3,1,1,0,1,1,1,3,0,0,276
3027,27,3,1,1,0,1,1,1,0,0,0,276
3028,28,7,1,0,1,1,1,1,1,0,0,276
3029,29,3,1,0,0,1,1,1,3,0,0,276
3030,30,6,1,1,0,1,1,1,1,0,0,276
3031,31,7,1,1,1,1,1,1,0,0,0,276
3032,32,3,1,1,1,1,1,1,0,0,0,276
3033,33,3,1,0,1,1,1,1,1,0,0,276
3034,34,6,1,1,1,1,1,1,0,0,0,276
3035,35,3,1,1,1,1,1,1,0,0,0,276
3036,36,3,1,1,1,1,1,1,0,0,0,276
3037,37,6,1,1,1,1,1,1,1,0,0,276
3038,38,3,1,0,1,1,1,1,1,0,0,276
3039,39,3,1,0,1,1,1,1,0,0,0,276
3040,40,6,1,1,1,1,1,1,0,0,0,276
3041,1,3,1,1,1,1,1,1,0,0,0,265
3042,2,3,1,1,1,1,1,1,0,0,0,265
3043,3,3,1,0,1,1,1,1,1,0,0,265
3044,4,3,1,0,1,1,1,1,0,0,0,265
3045,5,6,1,1,1,1,1,1,1,0,0,265
3046,6,3,1,1,1,1,1,1,0,0,0,265
3047,7,3,1,1,1,1,1,1,0,0,0,265
3048,8,3,1,1,1,1,1,1,0,0,0,265
3049,9,3,1,1,1,1,1,1,0,0,0,265
3050,10,3,1,0,1,1,1,1,1,0,0,265
3051,11,3,1,0,1,1,1,1,0,0,0,265
3052,12,6,1,1,1,1,1,1,0,0,0,265
3053,13,3,1,1,1,1,1,1,0,0,0,265
3054,14,3,1,1,1,1,1,1,0,0,0,265
3055,15,3,1,1,1,1,1,1,0,0,0,265
3056,16,3,1,1,1,1,1,1,0,0,0,265
3057,17,3,1,1,0,1,1,1,3,0,0,265
3058,18,3,1,1,0,1,1,1,0,0,0,265
3059,19,7,0,0,1,1,1,1,4,0,0,265
3060,20,8,1,0,1,1,1,1,0,0,0,265
3061,21,6,1,1,1,1,1,1,0,0,0,265
3062,22,3,1,1,1,1,1,1,0,0,0,265
3063,23,3,1,1,1,1,1,1,0,0,0,265
3064,24,3,1,1,1,1,1,1,0,0,0,265
3065,25,3,1,1,1,1,1,1,0,0,0,265
3066,26,3,1,1,1,1,1,1,0,0,0,265
3067,27,3,1,1,1,1,1,1,0,0,0,265
3068,28,3,0,0,0,1,1,1,4,0,0,265
3069,29,3,0,0,0,1,1,1,0,0,0,265
3070,30,6,0,1,0,1,1,1,0,0,0,265
3071,31,5,0,1,0,1,1,1,0,0,1,265
3072,32,5,0,0,0,1,1,1,1,0,1,265
3073,33,5,0,0,0,1,1,1,0,0,1,265
3074,34,5,1,1,1,1,1,1,0,0,1,265
3075,35,3,1,1,1,1,1,1,0,0,0,265
3076,36,3,1,1,1,1,1,1,0,0,0,265
3077,37,3,1,1,1,1,1,1,0,0,0,265
3078,38,3,1,1,1,1,1,1,0,0,0,265
3079,39,6,0,1,0,1,1,1,4,0,0,265
3080,40,8,1,1,0,1,0,1,3,0,0,265
3081,1,3,1,1,1,1,1,1,0,0,0,288
3082,2,3,1,1,1,1,1,1,0,0,0,288
3083,3,3,1,0,1,1,1,1,1,0,0,288
3084,4,6,1,1,1,1,1,1,0,0,0,288
3085,5,6,1,1,1,1,1,1,1,0,0,288
3086,6,3,1,1,1,1,1,1,0,0,0,288
3087,7,3,1,1,1,1,1,1,0,0,0,288
3088,8,3,1,1,1,1,1,1,0,0,0,288
3089,9,3,1,1,1,1,1,1,0,0,0,288
3090,10,3,1,0,1,1,1,1,1,0,0,288
3091,11,6,1,1,1,1,1,1,0,0,0,288
3092,12,3,1,1,1,1,1,1,0,0,0,288
3093,13,3,1,1,1,1,1,1,0,0,0,288
3094,14,3,1,1,1,1,1,1,0,0,0,288
3095,15,3,1,1,1,1,1,1,0,0,0,288
3096,16,3,1,1,1,1,1,1,0,0,0,288
3097,17,3,1,1,0,1,1,1,3,0,0,288
3098,18,7,1,1,1,1,1,1,0,0,0,288
3099,19,7,0,0,1,1,1,1,4,0,0,288
3100,20,8,1,0,1,1,1,1,0,0,0,288
3101,21,6,1,1,1,1,1,1,0,0,0,288
3102,22,3,1,1,1,1,1,1,0,0,0,288
3103,23,3,1,1,1,1,1,1,0,0,0,288
3104,24,3,1,1,1,1,1,1,0,0,0,288
3105,25,3,1,1,1,1,1,1,0,0,0,288
3106,26,3,1,1,1,1,1,1,0,0,0,288
3107,27,3,1,1,1,1,1,1,0,0,0,288
3108,28,7,0,0,1,1,1,1,4,0,0,288
3109,29,8,1,0,1,1,1,1,0,0,0,288
3110,30,6,1,1,1,1,1,1,0,0,0,288
3111,31,3,1,1,1,1,1,1,0,0,0,288
3112,32,3,1,0,1,1,1,1,1,0,0,288
3113,33,3,1,0,1,1,1,1,0,0,0,288
3114,34,6,1,1,1,1,1,1,0,0,0,288
3115,35,3,1,1,1,1,1,1,0,0,0,288
3116,36,3,1,1,1,1,1,1,0,0,0,288
3117,37,3,1,1,1,1,1,1,0,0,0,288
3118,38,3,1,1,1,1,1,1,0,0,0,288
3119,39,7,0,0,1,1,1,1,4,0,0,288
3120,40,6,0,1,0,1,1,1,3,0,0,288
3121,1,3,1,1,1,1,1,1,0,0,0,266
3122,2,3,0,1,1,1,1,1,2,0,0,266
3123,3,8,1,0,1,1,1,1,1,0,0,266
3124,4,3,1,0,1,1,1,1,0,0,0,266
3125,5,6,1,1,1,1,1,1,0,0,0,266
3126,6,3,1,1,1,1,1,1,0,0,0,266
3127,7,3,1,1,1,1,1,1,0,0,0,266
3128,8,3,1,1,1,1,1,1,0,0,0,266
3129,9,3,1,1,1,1,1,1,0,0,0,266
3130,10,3,1,1,0,1,1,1,3,0,0,266
3131,11,3,1,1,0,1,1,1,0,0,0,266
3132,12,7,1,1,1,1,1,1,3,0,0,266
3133,13,3,1,1,0,1,1,1,3,0,0,266
3134,14,7,1,1,1,1,1,1,3,0,0,266
3135,15,3,1,1,1,1,1,1,0,0,0,266
3136,16,3,1,0,1,1,1,1,1,0,0,266
3137,17,6,1,1,1,1,1,1,0,0,0,266
3138,18,3,1,1,1,1,1,1,0,0,0,266
3139,19,3,1,1,1,1,1,1,0,0,0,266
3140,20,3,1,1,1,1,1,1,0,0,0,266
3141,21,3,1,1,1,1,1,1,0,0,0,266
3142,22,3,1,1,1,1,1,1,0,0,0,266
3143,23,3,1,1,1,1,1,1,0,0,0,266
3144,24,3,1,1,1,1,1,1,0,0,0,266
3145,25,3,1,1,1,1,1,1,0,0,0,266
3146,26,3,1,1,1,1,1,1,0,0,0,266
3147,27,3,1,1,1,1,1,1,0,0,0,266
3148,28,3,1,0,1,1,1,1,1,0,0,266
3149,29,6,1,1,0,1,1,1,3,0,0,266
3150,30,3,1,1,0,1,1,1,0,0,0,266
3151,31,7,1,1,1,1,1,1,0,0,0,266
3152,32,3,1,1,1,1,1,1,0,0,0,266
3153,33,3,1,1,1,1,1,1,0,0,0,266
3154,34,3,1,1,1,1,1,1,0,0,0,266
3155,35,6,0,1,0,1,1,1,4,0,0,266
3156,36,8,1,1,0,1,1,1,0,0,0,266
3157,37,7,1,1,1,1,1,1,0,0,0,266
3158,38,3,1,0,1,1,1,1,1,0,0,266
3159,39,6,1,1,1,1,1,1,0,0,0,266
3160,40,3,1,0,1,1,1,1,1,0,0,266
3161,1,3,1,1,1,1,1,1,0,0,0,278
3162,2,3,0,1,1,1,1,1,2,0,0,278
3163,3,8,1,0,1,1,1,1,1,0,0,278
3164,4,6,1,1,1,1,1,1,0,0,0,278
3165,5,3,1,1,1,1,1,1,0,0,0,278
3166,6,3,1,1,1,1,1,1,0,0,0,278
3167,7,3,1,1,1,1,1,1,0,0,0,278
3168,8,3,1,1,1,1,1,1,0,0,0,278
3169,9,3,1,1,1,1,1,1,0,0,0,278
3170,10,3,1,1,0,1,1,1,3,0,0,278
3171,11,3,1,1,0,1,1,1,0,0,0,278
3172,12,7,1,1,1,1,1,1,3,0,0,278
3173,13,3,1,1,0,1,1,1,3,0,0,278
3174,14,3,1,1,0,1,0,1,3,0,0,278
3175,15,7,1,1,1,1,1,1,0,0,0,278
3176,16,3,1,0,1,1,1,1,1,0,0,278
3177,17,3,1,0,1,1,1,1,0,0,0,278
3178,18,6,1,1,1,1,1,1,0,0,0,278
3179,19,3,1,1,1,1,1,1,0,0,0,278
3180,20,3,1,1,1,1,1,1,0,0,0,278
3181,21,3,1,1,1,1,1,1,0,0,0,278
3182,22,3,1,1,1,1,1,1,0,0,0,278
3183,23,3,1,1,1,1,1,1,0,0,0,278
3184,24,3,1,1,1,1,1,1,0,0,0,278
3185,25,3,1,1,1,1,1,1,0,0,0,278
3186,26,3,1,1,1,1,1,1,0,0,0,278
3187,27,3,1,1,1,1,1,1,0,0,0,278
3188,28,3,1,0,1,1,1,1,1,0,0,278
3189,29,3,1,0,0,1,1,1,3,0,0,278
3190,30,6,1,1,0,1,1,1,0,0,0,278
3191,31,7,1,1,1,1,1,1,0,0,0,278
3192,32,3,1,1,1,1,1,1,0,0,0,278
3193,33,3,1,1,1,1,1,1,0,0,0,278
3194,34,3,1,1,1,1,1,1,0,0,0,278
3195,35,7,0,0,1,1,1,1,4,0,0,278
3196,36,8,1,0,1,1,1,1,0,0,0,278
3197,37,6,1,1,1,1,1,1,0,0,0,278
3198,38,3,1,0,1,1,1,1,1,0,0,278
3199,39,3,1,0,1,1,1,1,0,0,0,278
3200,40,6,1,1,1,1,1,1,1,0,0,278
3201,1,3,1,1,1,1,1,1,0,0,0,267
3202,2,3,1,1,1,1,1,1,0,0,0,267
3203,3,3,1,0,1,1,1,1,1,0,0,267
3204,4,6,1,1,1,1,1,1,0,0,0,267
3205,5,3,1,1,1,1,1,1,0,0,0,267
3206,6,3,1,1,1,1,1,1,0,0,0,267
3207,7,3,1,1,1,1,1,1,0,0,0,267
3208,8,3,1,1,1,1,1,1,0,0,0,267
3209,9,3,1,1,1,1,1,1,0,0,0,267
3210,10,3,1,1,1,1,1,1,0,0,0,267
3211,11,3,1,1,1,1,1,1,0,0,0,267
3212,12,3,1,1,1,1,1,1,0,0,0,267
3213,13,3,1,0,1,1,1,1,1,0,0,267
3214,14,6,1,1,1,1,1,1,0,0,0,267
3215,15,3,1,1,1,1,1,1,0,0,0,267
3216,16,3,1,1,1,1,1,1,0,0,0,267
3217,17,3,1,1,1,1,1,1,0,0,0,267
3218,18,3,1,1,1,1,1,1,0,0,0,267
3219,19,3,1,1,1,1,1,1,0,0,0,267
3220,20,3,1,1,1,1,1,1,0,0,0,267
3221,21,3,1,1,1,1,1,1,0,0,0,267
3222,22,3,1,1,1,1,1,1,0,0,0,267
3223,23,3,1,1,1,1,1,1,0,0,0,267
3224,24,3,1,1,1,1,1,1,0,0,0,267
3225,25,3,1,1,1,1,1,1,0,0,0,267
3226,26,3,1,1,1,1,1,1,0,0,0,267
3227,27,3,0,1,1,1,1,1,2,0,0,267
3228,28,8,1,1,1,1,1,1,0,0,0,267
3229,29,3,0,1,1,1,1,1,2,0,0,267
3230,30,8,1,1,1,1,1,1,2,0,0,267
3231,31,3,1,1,1,1,1,1,0,0,0,267
3232,32,3,1,1,1,1,1,1,0,0,0,267
3233,33,3,1,1,1,1,1,1,0,0,0,267
3234,34,3,1,1,1,1,1,1,0,0,0,267
3235,35,3,1,1,1,1,1,1,0,0,0,267
3236,36,3,1,1,1,1,1,1,0,0,0,267
3237,37,3,0,1,1,1,1,1,2,0,0,267
3238,38,8,1,1,1,1,1,1,0,0,0,267
3239,39,3,1,1,1,1,1,1,0,0,0,267
3240,40,3,1,1,1,1,1,1,0,0,0,267
3241,1,3,1,1,1,1,1,1,0,0,0,279
3242,2,3,1,1,1,1,1,1,0,0,0,279
3243,3,3,1,0,1,1,1,1,1,0,0,279
3244,4,6,1,1,1,1,1,1,0,0,0,279
3245,5,3,1,1,1,1,1,1,0,0,0,279
3246,6,3,1,1,1,1,1,1,0,0,0,279
3247,7,3,1,1,1,1,1,1,0,0,0,279
3248,8,3,1,1,1,1,1,1,0,0,0,279
3249,9,3,1,1,1,1,1,1,0,0,0,279
3250,10,3,1,1,1,1,1,1,0,0,0,279
3251,11,3,1,1,1,1,1,1,0,0,0,279
3252,12,3,1,1,1,1,1,1,0,0,0,279
3253,13,3,1,0,1,1,1,1,1,0,0,279
3254,14,3,1,0,1,1,1,1,0,0,0,279
3255,15,6,1,1,1,1,1,1,0,0,0,279
3256,16,3,1,1,1,1,1,1,0,0,0,279
3257,17,3,1,1,1,1,1,1,0,0,0,279
3258,18,3,1,1,1,1,1,1,0,0,0,279
3259,19,3,1,1,1,1,1,1,0,0,0,279
3260,20,3,1,1,1,1,1,1,0,0,0,279
3261,21,3,1,1,1,1,1,1,0,0,0,279
3262,22,3,1,1,1,1,1,1,0,0,0,279
3263,23,3,1,1,1,1,1,1,0,0,0,279
3264,24,3,1,1,1,1,1,1,0,0,0,279
3265,25,3,1,1,1,1,1,1,0,0,0,279
3266,26,3,1,1,1,1,1,1,0,0,0,279
3267,27,3,0,1,1,1,1,1,2,0,0,279
3268,28,3,0,1,1,1,1,1,0,0,0,279
3269,29,8,1,1,1,1,1,1,2,0,0,279
3270,30,3,0,1,1,1,1,1,2,0,0,279
3271,31,3,0,1,1,1,1,1,0,0,0,279
3272,32,8,1,1,1,1,1,1,0,0,0,279
3273,33,3,1,1,1,1,1,1,0,0,0,279
3274,34,3,1,1,1,1,1,1,0,0,0,279
3275,35,3,1,1,1,1,1,1,0,0,0,279
3276,36,3,1,1,1,1,1,1,0,0,0,279
3277,37,3,0,1,1,1,1,1,2,0,0,279
3278,38,3,0,1,1,1,1,1,0,0,0,279
3279,39,8,1,1,1,1,1,1,0,0,0,279
3280,40,3,1,1,1,1,1,1,0,0,0,279
3281,1,3,1,1,1,1,1,1,0,0,0,289
3282,2,3,1,0,1,1,1,1,1,0,0,289
3283,3,6,1,1,0,1,1,1,3,0,0,289
3284,4,7,1,0,1,1,1,1,1,0,0,289
3285,5,3,1,0,1,1,1,1,0,0,0,289
3286,6,6,1,1,1,1,1,1,0,0,0,289
3287,7,3,1,1,1,1,1,1,0,0,0,289
3288,8,3,1,1,0,1,1,1,3,0,0,289
3289,9,3,1,1,0,1,1,1,0,0,0,289
3290,10,7,1,1,1,1,1,1,0,0,0,289
3291,11,3,1,1,1,1,1,1,0,0,0,289
3292,12,3,1,1,1,1,1,1,0,0,0,289
3293,13,3,1,0,1,1,1,1,1,0,0,289
3294,14,6,0,1,0,1,1,1,4,0,0,289
3295,15,8,1,1,0,1,1,1,0,0,0,289
3296,16,7,1,1,1,1,1,1,0,0,0,289
3297,17,3,1,0,1,1,1,1,1,0,0,289
3298,18,3,1,0,1,1,1,1,0,0,0,289
3299,19,6,1,1,1,1,1,1,0,0,0,289
3300,20,6,0,1,0,1,1,1,4,0,0,289
3301,21,8,1,1,0,1,1,1,0,0,0,289
3302,22,7,1,1,1,1,1,1,0,0,0,289
3303,23,3,1,1,1,1,1,1,0,0,0,289
3304,24,3,1,1,1,1,1,1,0,0,0,289
3305,25,3,1,1,1,1,1,1,0,0,0,289
3306,26,3,1,1,1,1,1,1,0,0,0,289
3307,27,3,1,1,1,1,1,1,0,0,0,289
3308,28,3,1,0,1,1,1,1,1,0,0,289
3309,29,6,1,1,0,1,1,1,3,0,0,289
3310,30,7,1,1,1,1,1,1,0,0,0,289
3311,31,3,1,1,1,1,1,1,0,0,0,289
3312,32,3,1,1,1,1,1,1,0,0,0,289
3313,33,3,1,1,1,1,1,1,0,0,0,289
3314,34,3,1,0,1,1,1,1,1,0,0,289
3315,35,6,1,1,1,1,1,1,0,0,0,289
3316,36,3,1,1,1,1,1,1,0,0,0,289
3317,37,3,1,1,1,1,1,1,0,0,0,289
3318,38,3,1,0,1,1,1,1,1,0,0,289
3319,39,6,1,1,1,1,1,1,0,0,0,289
3320,40,3,1,1,1,1,1,1,0,0,0,289
3321,1,3,1,1,1,1,1,1,0,0,0,295
3322,2,3,1,0,1,1,1,1,1,0,0,295
3323,3,3,1,0,0,1,1,1,3,0,0,295
3324,4,3,1,0,0,0,1,1,1,0,0,295
3325,5,6,1,1,0,1,1,1,0,0,0,295
3326,6,7,1,1,1,1,1,1,0,0,0,295
3327,7,3,1,1,1,1,1,1,0,0,0,295
3328,8,3,1,1,0,1,1,1,3,0,0,295
3329,9,3,1,1,0,1,1,1,0,0,0,295
3330,10,3,1,1,0,1,1,1,0,0,0,295
3331,11,7,1,1,1,1,1,1,0,0,0,295
3332,12,3,1,1,1,1,1,1,0,0,0,295
3333,13,3,1,0,1,1,1,1,1,0,0,295
3334,14,6,0,1,0,1,1,1,4,0,0,295
3335,15,8,1,1,0,1,1,1,0,0,0,295
3336,16,7,1,1,1,1,1,1,0,0,0,295
3337,17,3,1,0,1,1,1,1,1,0,0,295
3338,18,3,1,0,1,1,1,1,0,0,0,295
3339,19,3,1,0,1,1,1,1,0,0,0,295
3340,20,5,0,0,0,0,1,1,4,0,1,295
3341,21,5,1,1,1,1,1,1,0,0,1,295
3342,22,3,1,1,1,1,1,1,0,0,0,295
3343,23,3,1,1,1,1,1,1,0,0,0,295
3344,24,3,1,1,1,1,1,1,0,0,0,295
3345,25,3,1,1,1,1,1,1,0,0,0,295
3346,26,3,1,1,1,1,1,1,0,0,0,295
3347,27,3,1,1,1,1,1,1,0,0,0,295
3348,28,6,1,1,1,1,1,1,1,0,0,295
3349,29,7,1,1,1,1,1,1,3,0,0,295
3350,30,3,1,1,1,1,1,1,0,0,0,295
3351,31,3,1,1,1,1,1,1,0,0,0,295
3352,32,3,1,1,1,1,1,1,0,0,0,295
3353,33,3,1,1,1,1,1,1,0,0,0,295
3354,34,3,1,0,1,1,1,1,1,0,0,295
3355,35,3,1,0,1,1,1,1,0,0,0,295
3356,36,6,1,1,1,1,1,1,0,0,0,295
3357,37,3,1,1,1,1,1,1,0,0,0,295
3358,38,3,1,0,1,1,1,1,1,0,0,295
3359,39,3,1,0,1,1,1,1,0,0,0,295
3360,40,6,1,1,1,1,1,1,0,0,0,295
3361,1,3,1,1,1,1,1,1,0,0,0,290
3362,2,3,1,1,1,1,1,1,0,0,0,290
3363,3,3,1,1,1,1,1,1,0,0,0,290
3364,4,3,1,1,1,1,1,1,0,0,0,290
3365,5,3,1,1,1,1,1,1,0,0,0,290
3366,6,6,0,1,0,1,1,1,4,0,0,290
3367,7,7,0,1,1,1,1,1,0,0,0,290
3368,8,8,1,1,1,1,1,1,0,0,0,290
3369,9,3,1,1,1,1,1,1,0,0,0,290
3370,10,3,0,1,1,1,1,1,2,0,0,290
3371,11,8,1,1,0,1,1,1,3,0,0,290
3372,12,3,1,1,0,1,1,1,0,0,0,290
3373,13,7,1,1,1,1,1,1,0,0,0,290
3374,14,3,0,1,1,1,1,1,2,0,0,290
3375,15,8,1,1,1,1,1,1,0,0,0,290
3376,16,3,1,0,1,1,1,1,1,0,0,290
3377,17,3,1,0,1,1,1,1,0,0,0,290
3378,18,6,1,1,0,1,1,1,3,0,0,290
3379,19,7,0,0,1,1,1,1,4,0,0,290
3380,20,6,0,1,0,1,1,1,3,0,0,290
3381,21,8,1,1,0,1,1,1,2,0,0,290
3382,22,7,0,0,1,1,1,1,4,0,0,290
3383,23,6,0,1,0,1,1,1,3,0,0,290
3384,24,8,1,1,0,1,1,1,0,0,0,290
3385,25,7,1,1,1,1,1,1,0,0,0,290
3386,26,3,1,1,0,1,1,1,3,0,0,290
3387,27,3,1,1,0,1,1,1,0,0,0,290
3388,28,7,1,1,1,1,1,1,0,0,0,290
3389,29,3,1,1,1,1,1,1,0,0,0,290
3390,30,3,1,0,1,1,1,1,1,0,0,290
3391,31,6,1,1,1,1,1,1,0,0,0,290
3392,32,3,1,1,1,1,1,1,0,0,0,290
3393,33,3,1,1,1,1,1,1,0,0,0,290
3394,34,3,1,1,1,1,1,1,0,0,0,290
3395,35,3,1,1,1,1,1,1,0,0,0,290
3396,36,3,1,1,1,1,1,1,0,0,0,290
3397,37,3,1,1,1,1,1,1,0,0,0,290
3398,38,3,0,1,1,1,1,1,2,0,0,290
3399,39,8,1,0,1,1,1,1,1,0,0,290
3400,40,3,1,0,1,1,1,1,0,0,0,290
3401,1,3,1,1,1,1,1,1,0,0,0,296
3402,2,3,1,1,1,1,1,1,0,0,0,296
3403,3,3,1,1,1,1,1,1,0,0,0,296
3404,4,3,1,1,1,1,1,1,0,0,0,296
3405,5,3,1,1,1,1,1,1,0,0,0,296
3406,6,7,0,0,1,1,1,1,4,0,0,296
3407,7,8,1,0,1,1,1,1,0,0,0,296
3408,8,6,1,1,1,1,1,1,0,0,0,296
3409,9,3,1,1,1,1,1,1,0,0,0,296
3410,10,8,1,1,1,1,1,1,2,0,0,296
3411,11,7,1,1,1,1,1,1,3,0,0,296
3412,12,3,1,1,1,1,1,1,0,0,0,296
3413,13,3,1,1,1,1,1,1,0,0,0,296
3414,14,3,0,1,1,1,1,1,2,0,0,296
3415,15,8,1,1,1,1,1,1,0,0,0,296
3416,16,3,1,0,1,1,1,1,1,0,0,296
3417,17,3,1,0,1,1,1,1,0,0,0,296
3418,18,6,1,1,0,1,1,1,3,0,0,296
3419,19,7,0,0,1,1,1,1,4,0,0,296
3420,20,3,0,0,0,1,1,1,3,0,0,296
3421,21,8,1,0,0,1,1,1,2,0,0,296
3422,22,5,0,0,0,0,0,1,4,0,1,296
3423,23,5,1,1,1,1,1,1,3,0,1,296
3424,24,3,1,1,1,1,1,1,0,0,0,296
3425,25,3,1,1,1,1,1,1,0,0,0,296
3426,26,3,1,1,0,1,1,1,3,0,0,296
3427,27,7,1,1,1,1,1,1,0,0,0,296
3428,28,3,1,1,1,1,1,1,0,0,0,296
3429,29,3,1,1,1,1,1,1,0,0,0,296
3430,30,3,1,0,1,1,1,1,1,0,0,296
3431,31,6,1,1,1,1,1,1,0,0,0,296
3432,32,3,1,1,1,1,1,1,0,0,0,296
3433,33,3,1,1,1,1,1,1,0,0,0,296
3434,34,3,1,1,1,1,1,1,0,0,0,296
3435,35,3,1,1,1,1,1,1,0,0,0,296
3436,36,3,1,1,1,1,1,1,0,0,0,296
3437,37,3,1,1,1,1,1,1,0,0,0,296
3438,38,8,1,1,1,1,1,1,2,0,0,296
3439,39,6,1,1,1,1,1,1,1,0,0,296
3440,40,3,1,1,1,1,1,1,0,0,0,296
3441,1,3,1,1,1,1,1,1,0,0,0,291
3442,2,3,1,0,1,1,1,1,1,0,0,291
3443,3,3,1,0,1,1,1,1,0,0,0,291
3444,4,6,1,1,1,1,1,1,0,0,0,291
3445,5,3,1,1,1,1,1,1,0,0,0,291
3446,6,3,1,1,1,1,1,1,0,0,0,291
3447,7,3,1,1,0,1,1,1,3,0,0,291
3448,8,7,1,1,1,1,1,1,0,0,0,291
3449,9,3,1,1,1,1,1,1,0,0,0,291
3450,10,3,1,1,1,1,1,1,0,0,0,291
3451,11,3,1,1,1,1,1,1,0,0,0,291
3452,12,3,1,1,1,1,1,1,0,0,0,291
3453,13,7,0,0,1,1,1,1,4,0,0,291
3454,14,8,1,0,1,1,1,1,0,0,0,291
3455,15,6,1,1,1,1,1,1,0,0,0,291
3456,16,3,1,1,1,1,1,1,0,0,0,291
3457,17,6,1,1,1,1,1,1,1,0,0,291
3458,18,3,1,1,1,1,1,1,0,0,0,291
3459,19,3,1,1,1,1,1,1,0,0,0,291
3460,20,3,1,1,1,1,1,1,0,0,0,291
3461,21,3,1,0,1,1,1,1,1,0,0,291
3462,22,6,1,1,0,1,1,1,3,0,0,291
3463,23,7,0,0,1,1,1,1,4,0,0,291
3464,24,8,1,0,1,1,1,1,0,0,0,291
3465,25,6,1,1,1,1,1,1,1,0,0,291
3466,26,3,1,0,1,1,1,1,1,0,0,291
3467,27,3,0,0,1,1,1,1,2,0,0,291
3468,28,6,0,1,1,1,1,1,0,0,0,291
3469,29,8,1,0,1,1,1,1,1,0,0,291
3470,30,6,1,1,1,1,1,1,0,0,0,291
3471,31,3,1,1,1,1,1,1,0,0,0,291
3472,32,3,1,1,1,1,1,1,0,0,0,291
3473,33,3,1,1,1,1,1,1,0,0,0,291
3474,34,3,1,1,1,1,1,1,0,0,0,291
3475,35,3,1,1,1,1,1,1,0,0,0,291
3476,36,3,1,1,1,1,1,1,0,0,0,291
3477,37,3,1,1,1,1,1,1,0,0,0,291
3478,38,3,1,1,1,1,1,1,0,0,0,291
3479,39,3,1,1,1,1,1,1,0,0,0,291
3480,40,3,1,1,1,1,1,1,0,0,0,291
3481,1,3,1,1,1,1,1,1,0,0,0,297
3482,2,6,1,1,1,1,1,1,1,0,0,297
3483,3,3,1,1,1,1,1,1,0,0,0,297
3484,4,3,1,1,1,1,1,1,0,0,0,297
3485,5,3,1,1,1,1,1,1,0,0,0,297
3486,6,3,1,1,1,1,1,1,0,0,0,297
3487,7,3,1,1,0,1,1,1,3,0,0,297
3488,8,3,1,1,0,1,1,1,0,0,0,297
3489,9,7,1,1,1,1,1,1,0,0,0,297
3490,10,3,1,1,1,1,1,1,0,0,0,297
3491,11,3,1,1,1,1,1,1,0,0,0,297
3492,12,3,1,1,1,1,1,1,0,0,0,297
3493,13,3,0,0,0,1,1,1,4,0,0,297
3494,14,6,0,1,0,1,1,1,0,0,0,297
3495,15,7,0,1,1,1,1,1,0,0,0,297
3496,16,8,1,1,1,1,1,1,0,0,0,297
3497,17,3,1,0,1,1,1,1,1,0,0,297
3498,18,6,1,1,1,1,1,1,0,0,0,297
3499,19,3,1,1,1,1,1,1,0,0,0,297
3500,20,3,1,1,1,1,1,1,0,0,0,297
3501,21,3,1,0,1,1,1,1,1,0,0,297
3502,22,6,1,1,0,1,1,1,3,0,0,297
3503,23,7,0,0,1,1,1,1,4,0,0,297
3504,24,6,0,1,1,1,1,1,0,0,0,297
3505,25,8,1,0,1,1,1,1,1,0,0,297
3506,26,6,1,1,1,1,1,1,1,0,0,297
3507,27,3,0,1,1,1,1,1,2,0,0,297
3508,28,8,1,1,1,1,1,1,0,0,0,297
3509,29,3,1,0,1,1,1,1,1,0,0,297
3510,30,3,1,0,1,1,1,1,0,0,0,297
3511,31,6,1,1,1,1,1,1,0,0,0,297
3512,32,3,1,1,1,1,1,1,0,0,0,297
3513,33,3,1,1,1,1,1,1,0,0,0,297
3514,34,3,1,1,1,1,1,1,0,0,0,297
3515,35,3,1,1,1,1,1,1,0,0,0,297
3516,36,3,1,1,1,1,1,1,0,0,0,297
3517,37,3,1,1,1,1,1,1,0,0,0,297
3518,38,3,1,1,1,1,1,1,0,0,0,297
3519,39,3,1,1,1,1,1,1,0,0,0,297
3520,40,3,1,1,1,1,1,1,0,0,0,297
3521,1,3,1,1,1,1,1,1,0,0,0,292
3522,2,3,1,0,1,1,1,1,1,0,0,292
